product_id,product_title,rating,summary,review
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,1,Hated it!,not a good one  ..I buy it seeing the review  but it seems a local one ..even if you will get like the same on Flipkart at a cost of Rs 200  but only thing is no branding will be there. sound quality is not good bass is like a phata hua dhool...
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Just wow!,best sound products for me strong bass I got this in earphones thank u boat & thank u flipkart
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Just wow!,"Best budgeted earphones, build quality is so good that you can fold them without any fear of tearing. Best part is it's bass and an awesome sound experience. Best earphones till used by me. ❤"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Must buy!,"The best earphones I've ever ordered. They are very handy, cute and the sound quality is superb! The delivery was before time. Got it 3 days before the due date. Thank you Flipkart !"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Perfect product!,very good product in this price segmentBass is not high that's a pretty good thing.Vocal is also good.overall it's value for money.ND Flipkart delivered it to me in 2 days that's also good.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Pretty good,Clarity os good but the bass is low and the treble is high. Wired is comparatively good as per it is not the braided cable.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Simply awesome,"One of the best under 500 if you can get ,started loving from the first day.Clarity of microphone is awesome.Bass is really good with equalisation of treble .Build quality is beyond level.Thanks Flipkart ❤"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,1,Very poor,"look wise good but after 15 days it is available for just looks  only ,, very bad in 15 days one side is not working properly"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,1,Very poor,I purchased one month back. now when insert into mobile phones the volume automatically reduced to zero  without headset the volume function works normally. same connect to other phone also volume reduced. when we hear through other headset the volume function works effectively
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Terrific,"I just loved it .....nalla niz product.pwoli sadhanam at a relatively affordable price, niz one it's good and worth for money"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,3,Fair,i purchased this headphones about 1 yr ago 1st six month they run perfectly & nicely but after 6 month 1 side  stops working sound comes only when i adjust the wire here & there but they gave you 1 yr warranty time so i got replacement of this produ but again after 6 month one side stops working & only runs if you adjust the wire basically this headphones has 1 yr life (by my experience)confused but still want to buy this coz in moderate price (375) it runs 1 yr this is my Honest re...
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Simply awesome,sound quality is very clear and the bass is also very good 👌😊 worth the money... I'm fully satisfied with the product 😉😊😁
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Excellent,Such a nice product  😊 and the sound quality  is good and bass is nice.And the  design is so beautiful 😎
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Best in the market!,"Cute color, wonderful sound and fits good to ear. I am using these for a week now and I'm really liking it."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Nice product,For whom i bought it she got surprised & also satisfied with this product & ofcourse i had a great faith on Boat headphones. I'm using since 2017.♥️♥️
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Worth the money,This Ear phones is very nice. But it's not comfortable to use calls because the volume controller and voice mic is too long that's Y it's not comfortable to take calls Otherwise it is excellent Sound and base Volume after 6(Six) Months it's not working
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Excellent,"very good sound value of money . Best in the market, can't get so good earplugs in this money"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Just wow!,"I bought 1more and boAt BassHeads 100 headphones together, sound clarity, volume, bass and treble of boAt is much better than 1More. Comfortable ear buds, Zara Hatke design, sleek packaging. You don't wanna listen to music without boAt headphones. Truly price worthy."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Wonderful,ONE OF THE BEST HEADSET AT THIS PRICE👌👌GOOD SOUND QUALITY AND BUILD QUALITY IS ALSO AWESOME. BUT BASS IS NOT AT THAT GREAT BUT EVEN GREAT AT THIS PRICE SEGMENT. GO FOR IT GUYS. ALSO IT IS BEST FOR PUBG MOBILE.AWESOME
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Best in the market!,"simply awesome, nice quality but earpiece should little convenient with ears and the cable need atleast 6"" more. have a excellent sound quality and deep bass. love this product. keep it up boat."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Very Good,l am happy with that purchase.... l like the design of the headphone.... l like the quality of the bass also...
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,1,Useless product,zero bass. not worth the price ..better headphones for half the price like Flipkarts very own .build quality is ok .. headphones fits good in Ur ears .but important is sound quality which it lacks
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Terrific,"First of thnq too flipkart for Quick & fast service & it's sound quality is good , design awesome , & this price segment that earphone is pretty nice worth of money"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Mind-blowing purchase,I'm so so happy Very good product So so beautiful Sound effect super And also got it warranty card
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Highly recommended,"Prefer buying JBL C200SI, but at this price point, its good. If the jack would have been gold plated, it would have been the best wired earphone. It's design is great and is really comfortable. If you use it rough, it could last by mid of 4th month from the date of purchase. So yeah it's good."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Excellent,Just a Wow product BoAt and amazing 🚚Delivery by Flipkart in the same day I ordered. Thank you Flipkart!!🥰🥰 Just loves it !
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Mind-blowing purchase,Perfect bass perfect build quality i hv been use it for past 2 months and it comes out with great performance... really Worth it :') for genuine music lovers...
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Mind-blowing purchase,Amazing headset no words for it. sound quality is very very good. Bass quality is awesome. Looks very beautiful and decent. Thanks to flipkart for providing this amazing product.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Awesome,One of the best earphones I have ever tried....I highly recommend this to anyone who is looking for best budget earphones for PUBG....and also for listening music!
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Wonderful,nice product..  color is exactly shown in the pic.  best headset in this price range..  worth buying..  i ll suggest this product under this cost..  loved this headset from boAt.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Brilliant,Awesome Headset . I was searching for the same on Amazon however price was aboce 699/- and finally I got then on flipkart for just 399/-👍. Really Happy . Yes one area of improvement could be the timelines of delivering the product can be shorter
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,3,Fair,It's a really perfect earphone. I love it . Sound quality and base is too good in this cost.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Value-for-money,Good earbuds at this price Range and Boat provides good product at Low budget and I think if you're looking for a earbuds that is good and your budget is Low than must Buy.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Wonderful,a very good earphone in budget sound is awesome very pure sound but the bass is ok ok..  you can go for it without thinking much
